elapsedDistance,brakePosition,engineSpeed,torque
Length,Percentage,Speed (angular),Torque
m,%,rpm,N.m
1004.75,0,1753.988873,100
1005,0,1753.933817,100
1005.25,0,1753.882857,100
1005.5,0,1753.835679,100
1005.75,0,1753.791996,100
1006,0,1753.751543,100
1006.25,0,1753.714076,100
1006.5,0,1762.64708,100
1006.75,0,1771.525329,100
1007,0,1780.349659,100
1007.25,0,1789.120883,100
1007.5,0,1797.839795,100
1007.75,0,1806.507166,100
1008,0,1815.123751,100
1008.25,0,1823.690284,100
1008.5,0,1832.207481,100
1008.75,0,1840.676042,100
1009,0,1849.09665,100
1009.25,0,1857.46997,100
1009.5,0,1865.796653,100
1009.75,0,1874.077334,100
1010,0,1882.312634,100
1010.25,0,1890.503158,100
1010.5,0,1898.6495,100
1010.75,0,1906.752238,100
1011,100,1899.977254,100
1011.25,100,1878.142046,100
1011.5,100,1856.070996,100
1011.75,100,1833.755428,100
1012,100,1811.186135,100
1012.25,100,1788.353326,100
1012.5,100,1765.246578,100
1012.75,100,1741.854772,100
1013,34.8631678,1718.166033,100
1013.25,34.79288709,1708.697911,100
1013.5,34.7124318,1699.202618,100
1013.75,34.62060296,1689.68194,100
1014,34.51602775,1680.137972,100
1014.25,34.39712825,1670.573161,100
1014.5,34.26208315,1660.99037,100
1014.75,34.10878045,1651.392938,100
1015,33.93475862,1641.784767,100
1015.25,33.73713247,1632.170415,100
1015.5,33.51249897,1622.555217,100
1015.75,33.25681588,1612.945428,100
1016,32.96524333,1603.348398,100
1016.25,32.63193369,1593.772796,100
1016.5,32.24974788,1584.228889,100
1016.75,31.80986447,1574.728893,100
1017,31.30122794,1565.287438,100
1017.25,30.70974832,1555.922173,100
1017.5,30.01710052,1546.654594,100
1017.75,29.19884998,1537.51118,100
1018,28.22137791,1528.525031,100
1018.25,27.03651131,1519.738308,100
1018.5,25.57133985,1511.206079,100
1018.75,23.70658951,1503.0028,100
1019,21.22228467,1495.23439,100
1019.25,17.6162283,1488.064286,100
1019.5,10.89215232,1481.786034,100
1019.75,1.49E-06,1477.205626,100
1020,0,1475.398824,100
1020.25,0,1473.592023,100
1020.5,0,1472.677433,100
1020.75,0,1471.965705,100
1021,0,1471.388956,100
1021.25,0,1470.911602,100
1021.5,0,1470.51123,100
1021.75,0,1470.172329,100
1022,0,1469.883527,100
1022.25,0,1469.636154,100
1022.5,0,1469.423416,100
1022.75,0,1469.239877,100
1023,0,1469.081115,100
1023.25,0,1468.943492,100
1023.5,0,1468.82398,100
1023.75,0,1468.72004,100
1024,0,1468.62953,100
1024.25,0,1468.550629,100
1024.5,0,1468.481786,100
1024.75,0,1468.421671,100
1025,0,1468.369144,100
1025.25,0,1468.323219,100
1025.5,0,1479.32572,100
1025.75,0,1490.234724,100
1026,0,1501.052304,100
1026.25,0,1511.780454,100
1026.5,0,1522.421097,100
1026.75,0,1532.976085,100
1027,0,1543.447205,100
1027.25,0,1553.83618,100
1027.5,0,1564.144676,100
1027.75,0,1574.374299,100
1028,0,1584.526603,100
1028.25,0,1594.60309,100
1028.5,0,1604.605213,100
1028.75,0,1614.534378,100
1029,0,1624.391945,100
1029.25,0,1634.179234,100
1029.5,0,1643.89752,100
1029.75,0,1653.548043,100
1030,0,1663.132003,100
1030.25,0,1672.650564,100
1030.5,0,1682.104857,100
1030.75,0,1691.495979,100
1031,0,1700.824996,100
1031.25,0,1710.092941,100
1031.5,0,1719.300823,100
1031.75,0,1728.449618,100
1032,0,1737.540277,100
1032.25,0,1746.573725,100
1032.5,0,1755.550863,100
1032.75,0,1764.472567,100
1033,0,1773.339689,100
1033.25,0,1782.153061,100
1033.5,0,1790.913491,100
1033.75,0,1799.621768,100
1034,0,1808.278662,100
1034.25,0,1816.884921,100
1034.3,0,1818.596192,100
